mortar,round,guidance,range_m,max_range_m,crew,secondary_skill,effective_skill,fire_delay_s,flight_time_s,profile,perception,shot_index,total_range_m,total_deflection_m,shot_lost_pct,feedback_accuracy_multiplier,feedback_location_multiplier
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,0,,10.0,20,19.475259030003023,plain spotter,8,0,307.5,300.0,10.8,0.44000000000000006,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,0,,10.0,20,19.475259030003023,plain spotter,8,1,165.39000000000001,162.89000000000001,10.8,0.44000000000000006,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,0,,10.0,20,19.475259030003023,SOFLAM rangefinder,8,0,101.66666666666667,173.33333333333334,6.0,0.050000000000000044,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,0,,10.0,20,19.475259030003023,SOFLAM rangefinder,8,1,38.295833333333334,66.59166666666667,6.0,0.050000000000000044,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,0,,10.0,20,19.475259030003023,scout/bomber drone spotter,8,0,200.625,193.125,3.6249999999999996,0.10400000000000009,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,0,,10.0,20,19.475259030003023,scout/bomber drone spotter,8,1,99.79101562499999,97.29101562499999,3.6249999999999996,0.10400000000000009,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,0,,10.0,20,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,8,0,33.80952380952381,37.61904761904762,2.857142857142857,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,0,,10.0,20,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,8,1,8.976700680272108,7.953401360544218,2.857142857142857,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,4,10.0,10,19.475259030003023,plain spotter,6,0,367.5,360.0,13.600000000000001,0.5800000000000001,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,4,10.0,10,19.475259030003023,plain spotter,6,1,203.46,200.96,13.600000000000001,0.5800000000000001,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,4,10.0,10,19.475259030003023,SOFLAM rangefinder,6,0,118.33333333333333,206.66666666666666,7.555555555555555,0.244,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,4,10.0,10,19.475259030003023,SOFLAM rangefinder,6,1,45.74814814814815,81.4962962962963,7.555555555555555,0.244,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,4,10.0,10,19.475259030003023,scout/bomber drone spotter,6,0,238.125,230.625,5.375,0.32799999999999996,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,4,10.0,10,19.475259030003023,scout/bomber drone spotter,6,1,121.107421875,118.607421875,5.375,0.32799999999999996,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,4,10.0,10,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,6,0,36.19047619047619,42.38095238095238,3.5978835978835986,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,4,10.0,10,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,6,1,9.378347820609726,8.756695641219451,3.5978835978835986,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,4,10.0,10,19.475259030003023,plain spotter,8,0,307.5,300.0,10.8,0.44000000000000006,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,4,10.0,10,19.475259030003023,plain spotter,8,1,165.39000000000001,162.89000000000001,10.8,0.44000000000000006,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,4,10.0,10,19.475259030003023,SOFLAM rangefinder,8,0,101.66666666666667,173.33333333333334,6.0,0.050000000000000044,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,4,10.0,10,19.475259030003023,SOFLAM rangefinder,8,1,38.295833333333334,66.59166666666667,6.0,0.050000000000000044,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,4,10.0,10,19.475259030003023,scout/bomber drone spotter,8,0,200.625,193.125,3.6249999999999996,0.10400000000000009,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,4,10.0,10,19.475259030003023,scout/bomber drone spotter,8,1,99.79101562499999,97.29101562499999,3.6249999999999996,0.10400000000000009,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,4,10.0,10,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,8,0,33.80952380952381,37.61904761904762,2.857142857142857,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,4,10.0,10,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,8,1,8.976700680272108,7.953401360544218,2.857142857142857,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,8,10.0,10,19.475259030003023,plain spotter,6,0,367.5,360.0,13.600000000000001,0.5800000000000001,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,8,10.0,10,19.475259030003023,plain spotter,6,1,203.46,200.96,13.600000000000001,0.5800000000000001,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,8,10.0,10,19.475259030003023,SOFLAM rangefinder,6,0,118.33333333333333,206.66666666666666,7.555555555555555,0.244,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,8,10.0,10,19.475259030003023,SOFLAM rangefinder,6,1,45.74814814814815,81.4962962962963,7.555555555555555,0.244,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,8,10.0,10,19.475259030003023,scout/bomber drone spotter,6,0,238.125,230.625,5.375,0.32799999999999996,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,8,10.0,10,19.475259030003023,scout/bomber drone spotter,6,1,121.107421875,118.607421875,5.375,0.32799999999999996,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,8,10.0,10,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,6,0,36.19047619047619,42.38095238095238,3.5978835978835986,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,8,10.0,10,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,6,1,9.378347820609726,8.756695641219451,3.5978835978835986,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,8,10.0,10,19.475259030003023,plain spotter,8,0,307.5,300.0,10.8,0.44000000000000006,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,8,10.0,10,19.475259030003023,plain spotter,8,1,165.39000000000001,162.89000000000001,10.8,0.44000000000000006,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,8,10.0,10,19.475259030003023,SOFLAM rangefinder,8,0,101.66666666666667,173.33333333333334,6.0,0.050000000000000044,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,8,10.0,10,19.475259030003023,SOFLAM rangefinder,8,1,38.295833333333334,66.59166666666667,6.0,0.050000000000000044,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,8,10.0,10,19.475259030003023,scout/bomber drone spotter,8,0,200.625,193.125,3.6249999999999996,0.10400000000000009,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,8,10.0,10,19.475259030003023,scout/bomber drone spotter,8,1,99.79101562499999,97.29101562499999,3.6249999999999996,0.10400000000000009,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,8,10.0,10,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,8,0,33.80952380952381,37.61904761904762,2.857142857142857,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,8,10.0,10,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,8,1,8.976700680272108,7.953401360544218,2.857142857142857,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,10,10.0,10,19.475259030003023,plain spotter,6,0,367.5,360.0,13.600000000000001,0.5800000000000001,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,10,10.0,10,19.475259030003023,plain spotter,6,1,203.46,200.96,13.600000000000001,0.5800000000000001,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,10,10.0,10,19.475259030003023,SOFLAM rangefinder,6,0,118.33333333333333,206.66666666666666,7.555555555555555,0.244,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,10,10.0,10,19.475259030003023,SOFLAM rangefinder,6,1,45.74814814814815,81.4962962962963,7.555555555555555,0.244,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,10,10.0,10,19.475259030003023,scout/bomber drone spotter,6,0,238.125,230.625,5.375,0.32799999999999996,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,10,10.0,10,19.475259030003023,scout/bomber drone spotter,6,1,121.107421875,118.607421875,5.375,0.32799999999999996,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,10,10.0,10,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,6,0,36.19047619047619,42.38095238095238,3.5978835978835986,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,10,10.0,10,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,6,1,9.378347820609726,8.756695641219451,3.5978835978835986,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,10,10.0,10,19.475259030003023,plain spotter,8,0,307.5,300.0,10.8,0.44000000000000006,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,10,10.0,10,19.475259030003023,plain spotter,8,1,165.39000000000001,162.89000000000001,10.8,0.44000000000000006,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,10,10.0,10,19.475259030003023,SOFLAM rangefinder,8,0,101.66666666666667,173.33333333333334,6.0,0.050000000000000044,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,10,10.0,10,19.475259030003023,SOFLAM rangefinder,8,1,38.295833333333334,66.59166666666667,6.0,0.050000000000000044,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,10,10.0,10,19.475259030003023,scout/bomber drone spotter,8,0,200.625,193.125,3.6249999999999996,0.10400000000000009,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,10,10.0,10,19.475259030003023,scout/bomber drone spotter,8,1,99.79101562499999,97.29101562499999,3.6249999999999996,0.10400000000000009,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,10,10.0,10,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,8,0,33.80952380952381,37.61904761904762,2.857142857142857,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,1,10,10.0,10,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,8,1,8.976700680272108,7.953401360544218,2.857142857142857,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,4,10.0,5,19.475259030003023,plain spotter,6,0,367.5,360.0,13.600000000000001,0.5800000000000001,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,4,10.0,5,19.475259030003023,plain spotter,6,1,203.46,200.96,13.600000000000001,0.5800000000000001,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,4,10.0,5,19.475259030003023,SOFLAM rangefinder,6,0,118.33333333333333,206.66666666666666,7.555555555555555,0.244,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,4,10.0,5,19.475259030003023,SOFLAM rangefinder,6,1,45.74814814814815,81.4962962962963,7.555555555555555,0.244,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,4,10.0,5,19.475259030003023,scout/bomber drone spotter,6,0,238.125,230.625,5.375,0.32799999999999996,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,4,10.0,5,19.475259030003023,scout/bomber drone spotter,6,1,121.107421875,118.607421875,5.375,0.32799999999999996,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,4,10.0,5,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,6,0,36.19047619047619,42.38095238095238,3.5978835978835986,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,4,10.0,5,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,6,1,9.378347820609726,8.756695641219451,3.5978835978835986,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,4,10.0,5,19.475259030003023,plain spotter,8,0,307.5,300.0,10.8,0.44000000000000006,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,4,10.0,5,19.475259030003023,plain spotter,8,1,165.39000000000001,162.89000000000001,10.8,0.44000000000000006,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,4,10.0,5,19.475259030003023,SOFLAM rangefinder,8,0,101.66666666666667,173.33333333333334,6.0,0.050000000000000044,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,4,10.0,5,19.475259030003023,SOFLAM rangefinder,8,1,38.295833333333334,66.59166666666667,6.0,0.050000000000000044,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,4,10.0,5,19.475259030003023,scout/bomber drone spotter,8,0,200.625,193.125,3.6249999999999996,0.10400000000000009,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,4,10.0,5,19.475259030003023,scout/bomber drone spotter,8,1,99.79101562499999,97.29101562499999,3.6249999999999996,0.10400000000000009,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,4,10.0,5,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,8,0,33.80952380952381,37.61904761904762,2.857142857142857,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,4,10.0,5,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,8,1,8.976700680272108,7.953401360544218,2.857142857142857,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,8,10.0,5,19.475259030003023,plain spotter,6,0,367.5,360.0,13.600000000000001,0.5800000000000001,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,8,10.0,5,19.475259030003023,plain spotter,6,1,203.46,200.96,13.600000000000001,0.5800000000000001,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,8,10.0,5,19.475259030003023,SOFLAM rangefinder,6,0,118.33333333333333,206.66666666666666,7.555555555555555,0.244,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,8,10.0,5,19.475259030003023,SOFLAM rangefinder,6,1,45.74814814814815,81.4962962962963,7.555555555555555,0.244,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,8,10.0,5,19.475259030003023,scout/bomber drone spotter,6,0,238.125,230.625,5.375,0.32799999999999996,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,8,10.0,5,19.475259030003023,scout/bomber drone spotter,6,1,121.107421875,118.607421875,5.375,0.32799999999999996,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,8,10.0,5,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,6,0,36.19047619047619,42.38095238095238,3.5978835978835986,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,8,10.0,5,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,6,1,9.378347820609726,8.756695641219451,3.5978835978835986,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,8,10.0,5,19.475259030003023,plain spotter,8,0,307.5,300.0,10.8,0.44000000000000006,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,8,10.0,5,19.475259030003023,plain spotter,8,1,165.39000000000001,162.89000000000001,10.8,0.44000000000000006,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,8,10.0,5,19.475259030003023,SOFLAM rangefinder,8,0,101.66666666666667,173.33333333333334,6.0,0.050000000000000044,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,8,10.0,5,19.475259030003023,SOFLAM rangefinder,8,1,38.295833333333334,66.59166666666667,6.0,0.050000000000000044,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,8,10.0,5,19.475259030003023,scout/bomber drone spotter,8,0,200.625,193.125,3.6249999999999996,0.10400000000000009,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,8,10.0,5,19.475259030003023,scout/bomber drone spotter,8,1,99.79101562499999,97.29101562499999,3.6249999999999996,0.10400000000000009,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,8,10.0,5,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,8,0,33.80952380952381,37.61904761904762,2.857142857142857,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,8,10.0,5,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,8,1,8.976700680272108,7.953401360544218,2.857142857142857,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,10,10.0,5,19.475259030003023,plain spotter,6,0,367.5,360.0,13.600000000000001,0.5800000000000001,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,10,10.0,5,19.475259030003023,plain spotter,6,1,203.46,200.96,13.600000000000001,0.5800000000000001,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,10,10.0,5,19.475259030003023,SOFLAM rangefinder,6,0,118.33333333333333,206.66666666666666,7.555555555555555,0.244,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,10,10.0,5,19.475259030003023,SOFLAM rangefinder,6,1,45.74814814814815,81.4962962962963,7.555555555555555,0.244,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,10,10.0,5,19.475259030003023,scout/bomber drone spotter,6,0,238.125,230.625,5.375,0.32799999999999996,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,10,10.0,5,19.475259030003023,scout/bomber drone spotter,6,1,121.107421875,118.607421875,5.375,0.32799999999999996,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,10,10.0,5,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,6,0,36.19047619047619,42.38095238095238,3.5978835978835986,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,10,10.0,5,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,6,1,9.378347820609726,8.756695641219451,3.5978835978835986,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,10,10.0,5,19.475259030003023,plain spotter,8,0,307.5,300.0,10.8,0.44000000000000006,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,10,10.0,5,19.475259030003023,plain spotter,8,1,165.39000000000001,162.89000000000001,10.8,0.44000000000000006,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,10,10.0,5,19.475259030003023,SOFLAM rangefinder,8,0,101.66666666666667,173.33333333333334,6.0,0.050000000000000044,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,10,10.0,5,19.475259030003023,SOFLAM rangefinder,8,1,38.295833333333334,66.59166666666667,6.0,0.050000000000000044,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,10,10.0,5,19.475259030003023,scout/bomber drone spotter,8,0,200.625,193.125,3.6249999999999996,0.10400000000000009,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,10,10.0,5,19.475259030003023,scout/bomber drone spotter,8,1,99.79101562499999,97.29101562499999,3.6249999999999996,0.10400000000000009,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,10,10.0,5,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,8,0,33.80952380952381,37.61904761904762,2.857142857142857,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,500,5900,2,10,10.0,5,19.475259030003023,full gucci: player sensors/RF/EPLRS + drone,8,1,8.976700680272108,7.953401360544218,2.857142857142857,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,0,,4.0,20,20.773609632003225,plain spotter,6,0,480.0,435.0,18.6,0.74,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,0,,4.0,20,20.773609632003225,plain spotter,6,1,240.06119999999999,228.23579999999998,18.6,0.74,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,0,,4.0,20,20.773609632003225,SOFLAM rangefinder,6,0,230.83333333333331,281.66666666666663,10.333333333333334,0.532,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,0,,4.0,20,20.773609632003225,SOFLAM rangefinder,6,1,66.09467222222221,97.36774444444441,10.333333333333334,0.532,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,0,,4.0,20,20.773609632003225,scout/bomber drone spotter,6,0,350.625,305.625,5.375,0.584,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,0,,4.0,20,20.773609632003225,scout/bomber drone spotter,6,1,140.893621875,131.798221875,5.375,0.584,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,0,,4.0,20,20.773609632003225,full gucci: player sensors/RF/EPLRS + drone,6,0,148.6904761904762,117.38095238095238,4.920634920634921,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,0,,4.0,20,20.773609632003225,full gucci: player sensors/RF/EPLRS + drone,6,1,17.040424225245655,14.08084845049131,4.920634920634921,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,0,,4.0,20,20.773609632003225,plain spotter,8,0,420.0,375.0,15.8,0.6533333333333333,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,0,,4.0,20,20.773609632003225,plain spotter,8,1,196.8798,186.2582,15.8,0.6533333333333333,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,0,,4.0,20,20.773609632003225,SOFLAM rangefinder,8,0,214.16666666666669,248.33333333333334,8.777777777777777,0.376,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,0,,4.0,20,20.773609632003225,SOFLAM rangefinder,8,1,51.610031481481485,77.37366296296295,8.777777777777777,0.376,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,0,,4.0,20,20.773609632003225,scout/bomber drone spotter,8,0,313.125,268.125,3.6249999999999996,0.44533333333333325,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,0,,4.0,20,20.773609632003225,scout/bomber drone spotter,8,1,113.23581562499999,106.25421562499999,3.6249999999999996,0.44533333333333325,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,0,,4.0,20,20.773609632003225,full gucci: player sensors/RF/EPLRS + drone,8,0,146.3095238095238,112.61904761904762,4.17989417989418,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,0,,4.0,20,20.773609632003225,full gucci: player sensors/RF/EPLRS + drone,8,1,16.61058988410179,13.221179768203578,4.17989417989418,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,4,4.6475800154489,10,20.773609632003225,plain spotter,6,0,470.2862997682665,428.52419984551096,18.6,0.7,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,4,4.6475800154489,10,20.773609632003225,plain spotter,6,1,236.14879512161858,225.62753008107904,18.6,0.7,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,4,4.6475800154489,10,20.773609632003225,SOFLAM rangefinder,6,0,221.1196331015998,275.19086651217765,10.333333333333334,0.45999999999999996,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,4,4.6475800154489,10,20.773609632003225,SOFLAM rangefinder,6,1,61.51936336237949,94.3175385378826,10.333333333333334,0.45999999999999996,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,4,4.6475800154489,10,20.773609632003225,scout/bomber drone spotter,6,0,340.9112997682665,299.14919984551096,5.375,0.52,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,4,4.6475800154489,10,20.773609632003225,scout/bomber drone spotter,6,1,136.40117601283995,128.8032579668933,5.375,0.52,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,4,4.6475800154489,10,20.773609632003225,full gucci: player sensors/RF/EPLRS + drone,6,0,138.97677595874268,110.90515222646336,4.920634920634921,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,4,4.6475800154489,10,20.773609632003225,full gucci: player sensors/RF/EPLRS + drone,6,1,17.040424225245655,14.08084845049131,4.920634920634921,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,4,4.6475800154489,10,20.773609632003225,plain spotter,8,0,410.2862997682665,368.52419984551096,15.8,0.6,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,4,4.6475800154489,10,20.773609632003225,plain spotter,8,1,192.71162466877144,183.47941644584762,15.8,0.6,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,4,4.6475800154489,10,20.773609632003225,SOFLAM rangefinder,8,0,204.45296643493316,241.85753317884433,8.777777777777777,0.2799999999999999,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,4,4.6475800154489,10,20.773609632003225,SOFLAM rangefinder,8,1,47.22523148148148,74.45046296296296,8.777777777777777,0.2799999999999999,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,4,4.6475800154489,10,20.773609632003225,scout/bomber drone spotter,8,0,303.4112997682665,261.64919984551096,3.6249999999999996,0.3599999999999999,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,4,4.6475800154489,10,20.773609632003225,scout/bomber drone spotter,8,1,108.29425231539989,102.95984008526659,3.6249999999999996,0.3599999999999999,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,4,4.6475800154489,10,20.773609632003225,full gucci: player sensors/RF/EPLRS + drone,8,0,136.59582357779027,106.1432474645586,4.17989417989418,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,4,4.6475800154489,10,20.773609632003225,full gucci: player sensors/RF/EPLRS + drone,8,1,16.61058988410179,13.221179768203578,4.17989417989418,0.050000000000000044,0.105
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,8,5.04618667906767,10,20.773609632003225,plain spotter,6,0,464.30719981398494,424.5381332093233,18.6,0.7,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,8,5.04618667906767,10,20.773609632003225,plain spotter,6,1,234.64246053980327,224.62330702653549,18.6,0.7,0.5
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,8,5.04618667906767,10,20.773609632003225,SOFLAM rangefinder,6,0,215.14053314731828,271.2047998759899,10.333333333333334,0.45999999999999996,0.35
M252 81mm,OKSI M821A2 81mm HE,oksi,1000,5900,1,8,5.04618667906767,10,20.773609632003225,SOFLAM rangefinder,6,1,60.491356776906684,93.63220081423407,10.333333333333334,0.45999999999999996,0.35
